Latitude,Longitude,Pays
-24.5334834,26.6121986,South Africa
-24.5631492,24.137093,Botswana
-24.5903302,-53.5140323,Brazil
-24.5906098,133.2242677,Australia
-24.5932073,24.3750653,Botswana
-24.5937157,28.8099007,South Africa
-24.6102342,149.1945913,Australia
-24.6210852,151.9135378,Australia
-24.6231538,-53.7475186,Brazil
-24.6655186,-65.0627043,Argentina
-24.6864735,27.4697404,South Africa
-24.7153208,-50.5474313,Brazil
-24.7199674,150.8204231,Australia
-24.7363469,-60.5545141,Argentina
-24.7493408,-64.2542026,Argentina
-24.7584609,31.8741529,South Africa
-24.7825061,-51.7691533,Brazil
-24.8078252,142.9511979,Australia
-24.8159664,150.1612881,Australia
-24.8296183,113.8724479,Australia
-24.8478687,-64.3466516,Argentina
-24.8545009,28.8723278,South Africa
-24.8850764,-49.8519377,Brazil
-24.8872368,132.280234,Australia
-24.8976496,-70.526115,Chile
-24.90897,30.1056293,South Africa
-24.9115451,132.2870588,Australia
-24.9390865,-49.8275194,Brazil
-24.9687553,31.3627763,South Africa
-24.9699315,153.3300008,Australia
-24.9708893,-50.3840646,Brazil
-24.9807627,-65.6850834,Argentina
-25.0379565,31.0719135,South Africa
-25.0661649,-48.5723618,Brazil
-25.0665257,114.9951625,Australia
-25.0751945,-49.377749,Brazil
-25.0955485,-53.1275374,Brazil
-25.1439033,-53.9726443,Brazil
-25.154085,27.9644934,South Africa
-25.1571645,-50.5443154,Brazil
-25.1992282,28.9282814,South Africa
-25.2050056,28.8757961,South Africa
-25.2061204,132.7633494,Australia
-25.2116479,148.7790273,Australia
-25.2189213,132.0631958,Australia
-25.299095,-69.8643845,Chile
-25.3037606,131.685487,Australia
-25.3410874,27.0865599,South Africa
-25.3572534,-53.292135,Brazil
-25.3712007,27.1960415,South Africa
-25.3716655,26.8265933,South Africa
-25.4278714,116.0879085,Australia
-25.4327012,-48.7181593,Brazil
-25.4395641,-51.9822034,Brazil
-25.4415766,20.5483855,South Africa
-25.4563886,-48.6857135,Brazil
-25.4582518,-49.5401563,Brazil
-25.4740067,27.0570047,South Africa
-25.4925198,148.81409,Australia
-25.498747,20.4091753,South Africa
-25.5083095,-53.291908,Brazil
-25.5318189,152.5737971,Australia
-25.5626096,142.9598264,Australia
-25.5724819,151.8883264,Australia
-25.574352,114.1597579,Australia
-25.5770525,152.135538,Australia
-25.6031005,20.6696029,Botswana
-25.6085999,30.4794216,South Africa
-25.6409944,16.3296372,Namibia
-25.6662172,150.1570861,Australia
-25.7449353,-49.4815634,Brazil
-25.7695991,151.2218808,Australia
-25.786389,140.3928816,Australia
-25.789681,-59.1417672,Argentina
-25.839803,28.1738255,South Africa
-25.8614421,-50.7660278,Brazil
-25.8710605,30.5581633,South Africa
-25.9186234,-48.9190196,Brazil
-25.9674314,28.9549303,South Africa
-25.9881762,-49.3293802,Brazil
-26.0303132,153.1422776,Australia
-26.0331133,-67.4432024,Argentina
-26.0449727,149.099006,Australia
-26.0531744,-58.3303695,Argentina
-26.054031,152.4994183,Australia
-26.0897173,149.0723935,Australia
-26.1221516,139.4021694,Australia
-26.1296598,27.8389572,South Africa
-26.1373234,146.9099242,Australia
-26.1442736,28.2239158,South Africa
-26.1469508,146.3745661,Australia
-26.1586905,-51.1703642,Brazil
-26.1618335,152.7538124,Australia
-26.1834368,-60.4965242,Argentina
-26.184047,-58.2050273,Argentina
-26.2060506,30.5987544,South Africa
-26.2231201,152.5943253,Australia
-26.2302027,143.5383087,Australia
-26.3475123,-53.2688737,Brazil
-26.3528121,-59.4099513,Argentina
-26.3587698,152.9189651,Australia
-26.3601725,27.7050458,South Africa
-26.3766124,-51.2584647,Brazil
-26.4088847,-65.3203366,Argentina
-26.4094888,149.6940127,Australia
-26.4157296,114.4651612,Australia
-26.4385145,-54.1474032,Argentina
-26.4516154,149.2815238,Australia
-26.4621255,119.355104,Australia
-26.4672887,119.4273528,Australia
-26.4804456,25.9809118,South Africa
-26.4868568,147.8048699,Australia
-26.5004269,-51.9758436,Brazil
-26.501433,118.5604872,Australia
-26.5215355,152.0158719,Australia
-26.5350764,-59.9416605,Argentina
-26.5476396,150.1408815,Australia
-26.549177,-70.3953293,Chile
-26.5506626,-50.6953691,Brazil
-26.555457,24.1391549,South Africa
-26.5563049,27.9907257,South Africa
-26.5641505,-58.5317836,Argentina
-26.5644288,113.9332142,Australia
-26.5661218,16.4051828,Namibia
-26.5673173,118.7616308,Australia
-26.5710903,22.8464525,South Africa
-26.5758318,26.7362112,South Africa
-26.5886133,22.855183,South Africa
-26.5931029,-58.5618269,Argentina
-26.5967908,28.9982517,South Africa
-26.6114104,152.9702149,Australia
-26.6185219,16.7881045,Namibia
-26.627288,152.9692395,Australia
-26.627933,27.6785506,South Africa
-26.63166,145.1386448,Australia
-26.635055,21.9979234,Botswana
-26.6359265,144.8943817,Australia
-26.6429184,149.8527265,Australia
-26.6486526,148.6638164,Australia
-26.6580157,150.1814745,Australia
-26.6592244,25.505775,South Africa
-26.6632279,27.9680884,South Africa
-26.7009686,133.3032752,Australia
-26.7100354,30.1825011,South Africa
-26.7114768,-64.9614908,Argentina
-26.7224438,-64.9680202,Argentina
-26.7319207,-60.3830025,Argentina
-26.7582937,28.4414336,South Africa
-26.7755423,-49.1349229,Brazil
-26.7774469,-54.9191493,Argentina
-26.7866048,26.0210428,South Africa
-26.7892817,26.5223211,South Africa
-26.8010091,148.0185468,Australia
-26.8126097,28.4405243,South Africa
-26.8218271,153.065878,Australia
-26.859017,-66.7452422,Argentina
-26.8713009,146.5940791,Australia
-26.8749753,26.6487407,South Africa
-26.8924196,151.7293723,Australia
-26.8940286,149.0217287,Australia
-26.9032339,-51.0731826,Brazil
-26.9062825,152.7218943,Australia
-26.910876,-68.6262846,Chile
-26.9199318,-65.3364384,Argentina
-26.9316445,-48.9401733,Brazil
-26.951519,22.978056,South Africa
-26.9679824,-65.3010338,Argentina
-26.984475,22.9822225,South Africa
-26.9947069,-60.7365538,Argentina
-27.0324532,-50.131336,Brazil
-27.0531475,-52.0932435,Brazil
-27.0565829,153.1530894,Australia
-27.0792241,-53.0439663,Brazil
-27.0799182,23.0715197,South Africa
-27.0965556,-48.7416365,Brazil
-27.108259,-53.7671167,Brazil
-27.1328599,149.9566747,Australia
-27.1393256,26.7529991,South Africa
-27.1682448,-51.496908,Brazil
-27.1741224,151.247516,Australia
-27.2008267,-49.8016555,Brazil
-27.2028572,27.5110441,South Africa
-27.2364659,151.549408,Australia
-27.276956,17.724957,Namibia
-27.2892802,-59.9105934,Argentina
-27.359121,115.8890811,Australia
-27.3598317,152.0944915,Australia
-27.3795523,-54.7437797,Argentina
-27.3824342,26.6588925,South Africa
-27.4158027,-55.6119758,Argentina
-27.4182834,28.15273,South Africa
-27.4264739,151.7632437,Australia
-27.4285233,-49.8935199,Brazil
-27.4378886,151.6404462,Australia
-27.4620234,-50.3069947,Brazil
-27.4759591,152.4328874,Australia
-27.4778147,-63.803005,Argentina
-27.4822036,-49.5830188,Brazil
-27.4903265,-48.4196701,Brazil
-27.4910701,151.4994679,Australia
-27.5025046,27.5002164,South Africa
-27.5032105,27.6947313,South Africa
-27.5411286,152.5666585,Australia
-27.5448948,-67.0027469,Argentina
-27.550886,-48.6194965,Brazil
-27.5515555,-56.0210701,Argentina
-27.5781816,152.955803,Australia
-27.6120834,-50.0806484,Brazil
-27.6337322,23.2897864,South Africa
-27.6396721,152.5926301,Australia
-27.6461198,-65.24879,Argentina
-27.655106,150.8926556,Australia
-27.657502,-60.9628266,Argentina
-27.6732342,-60.9271052,Argentina
-27.6890723,-60.9095723,Argentina
-27.6962062,23.0464457,South Africa
-27.7055907,-59.8848892,Argentina
-27.7105304,-64.9128914,Argentina
-27.7282899,-56.3324786,Argentina
-27.7312379,-65.5791717,Argentina
-27.748312,-51.0251314,Brazil
-27.7729581,29.9021713,South Africa
-27.7813426,-51.8181888,Brazil
-27.7908321,-65.4538171,Argentina
-27.795378,-48.5355766,Brazil
-27.8149176,152.6576931,Australia
-27.827668,27.5102183,South Africa
-27.8276827,26.6555974,South Africa
-27.8317494,146.8975764,Australia
-27.8538987,-51.5032384,Brazil
-27.8549445,26.2995502,South Africa
-27.8769527,29.3417372,South Africa
-27.890088,27.9231208,South Africa
-27.9155768,120.7165328,Australia
-27.9159414,-61.3498855,Argentina
-27.9456039,-59.106474,Argentina
-27.9546351,-62.6128842,Argentina
-27.9619921,148.1051605,Australia
-27.9654572,26.7785606,South Africa
-27.9834846,-53.4165586,Brazil
-27.9994888,-56.2721422,Argentina
-27.9999811,152.4210229,Australia
-28.0115528,-53.46604,Brazil
-28.0174208,114.4892988,Australia
-28.0311007,151.9810104,Australia
-28.0434636,114.6734188,Australia
-28.0517282,-63.6813558,Argentina
-28.0523916,152.9172101,Australia
-28.0675503,148.1412465,Australia
-28.0706479,117.8623058,Australia
-28.0790991,145.43539,Australia
-28.0794538,26.2795616,South Africa
-28.0826271,26.8995346,South Africa
-28.0900956,-61.3752984,Argentina
-28.1024882,28.2302016,South Africa
-28.118716,25.5173075,South Africa
-28.1236014,120.9213558,Australia
-28.1253549,-65.3419779,Argentina
-28.1281139,-51.3948833,Brazil
-28.134748,152.19192,Australia
-28.1624841,145.0454485,Australia
-28.1639639,24.4691357,South Africa
-28.1786249,150.4682095,Australia
-28.1841466,118.3025287,Australia
-28.1887652,148.4999435,Australia
-28.1953366,152.7748826,Australia
-28.1962434,152.7400191,Australia
-28.1998418,-61.3771811,Argentina
-28.2382541,-52.3442322,Brazil
-28.2402584,27.0878626,South Africa
-28.2455544,148.5700135,Australia
-28.2875869,153.0367053,Australia
-28.3055171,117.0991095,Australia
-28.3146882,29.2029651,South Africa
-28.335283,151.393708,Australia
-28.3645336,-53.7725569,Brazil
-28.368448,-51.6404988,Brazil
-28.3780852,150.2968908,Australia
-28.3975921,-54.441505,Brazil
-28.4255286,115.134441,Australia
-28.4684084,27.2042141,South Africa
-28.4687941,152.8950091,Australia
-28.4700405,149.5288954,Australia
-28.4758718,-49.0333713,Brazil
-28.4776414,26.8986753,South Africa
-28.4794737,-71.1749196,Chile
-28.4856954,-65.7529258,Argentina
-28.4862017,115.7669936,Australia
-28.5079322,148.0867129,Australia
-28.5229685,115.6178105,Australia
-28.5352841,-66.3303598,Argentina
-28.5505343,26.9784374,South Africa
-28.5520981,145.7262558,Australia
-28.5652497,145.7123436,Australia
-28.5736115,152.1101638,Australia
-28.5742734,29.7486109,South Africa
-28.5745678,-53.6454986,Brazil
-28.5796773,-60.8970451,Argentina
-28.581211,-70.763371,Chile
-28.5833959,-51.9576931,Brazil
-28.6064006,152.2212462,Australia
-28.6199969,152.1833803,Australia
-28.6372928,152.1349535,Australia
-28.6698739,151.5695828,Australia
-28.6714623,151.0619694,Australia
-28.6787495,150.4147937,Australia
-28.6862776,153.6122294,Australia
-28.769291,-66.3799315,Argentina
-28.7798035,-66.8743518,Argentina
-28.8072029,-52.6460874,Brazil
-28.817907,-66.7497746,Argentina
-28.8193871,-70.3685915,Chile
-28.8348372,151.4652301,Australia
-28.8357959,-55.2185318,Brazil
-28.8377299,21.8596407,South Africa
-28.8583269,-58.7343,Argentina
-28.865556,20.0224331,South Africa
-28.8679868,152.9868669,Australia
-28.8833001,121.3349825,Australia
-28.9014347,-66.3026183,Argentina
-28.9386788,117.8293115,Australia
-28.9532401,16.7852063,South Africa
-28.9557811,24.1308196,South Africa
-28.962289,115.430722,Australia
-28.9654056,117.8116953,Australia
-28.9717533,-49.5282105,Brazil
-28.9839065,-49.658481,Brazil
-28.9905647,21.1210549,South Africa
-29.0220958,149.0639453,Australia
-29.0227673,147.7021587,Australia
-29.0244955,115.6712608,Australia
-29.0252935,-66.0069838,Argentina
-29.0568746,-57.8281574,Argentina
-29.0643206,148.8275608,Australia
-29.0871214,-53.8937244,Brazil
-29.0876499,121.3707532,Australia
-29.0948182,-66.5612662,Argentina
-29.1200448,153.3308655,Australia
-29.2214055,145.846159,Australia
-29.2317772,21.1830112,South Africa
-29.2532164,27.0160595,South Africa
-29.255114,-61.0209054,Argentina
-29.2683478,-50.3238107,Brazil
-29.2732185,117.6697621,Australia
-29.3946485,-51.3581343,Brazil
-29.3953736,-66.7989992,Argentina
-29.426037,-53.1262618,Brazil
-29.4474164,151.5975412,Australia
-29.4474283,151.4735846,Australia
-29.4629514,-56.0463516,Brazil
-29.4809419,-68.4048468,Argentina
-29.4939896,-64.933659,Argentina
-29.5081423,-54.3166405,Brazil
-29.5580087,-53.31362,Brazil
-29.5719775,-57.1813446,Argentina
-29.5724126,-65.3160121,Argentina
-29.5901022,149.3173099,Australia
-29.5916445,-53.9855049,Brazil
-29.6131212,17.8062105,South Africa
-29.6287778,24.0439787,South Africa
-29.643145,137.9685457,Australia
-29.6541955,-53.5269481,Brazil
-29.6736183,-51.1158585,Brazil
-29.7029505,-56.1738548,Brazil
-29.7330907,151.7348183,Australia
-29.7358346,151.7225298,Australia
-29.7380067,27.0273893,South Africa
-29.7521982,20.8193989,South Africa
-29.7655683,-51.0266192,Brazil
-29.7698813,-63.7417994,Argentina
-29.7749696,115.931462,Australia
-29.7833463,151.353127,Australia
-29.7996097,22.8601509,South Africa
-29.8219863,115.2696692,Australia
-29.8377508,-50.529272,Brazil
-29.8490301,-51.969116,Brazil
-29.8918268,-52.5696713,Brazil
-29.9461103,116.8520504,Australia
-29.9462763,-50.1130733,Brazil
-29.9574379,150.4326892,Australia
-3.0134435,-59.9851923,Brazil
-3.0612883,-45.4705483,Brazil
-3.1097889,122.1790463,Indonesia
-3.1543261,112.9550488,Indonesia
-3.1605837,-60.3117537,Brazil
-3.1733206,39.6759036,Kenya
-3.1974507,120.2778549,Indonesia
-3.2333613,-79.8211807,Ecuador
-3.2583199,107.9901559,Indonesia
-3.262917,105.1509475,Indonesia
-3.3326178,112.7364168,Indonesia
-3.3638794,104.1359758,Indonesia
-3.3789363,118.8472213,Indonesia
-3.3822093,-44.1384959,Brazil
-3.4313988,103.3597409,Indonesia
-3.4509115,-80.2275695,Ecuador
-3.4728464,-44.094149,Brazil
-3.4757893,119.4463949,Indonesia
-3.5544454,38.915314,Kenya
-3.5551353,38.8934307,Kenya
-3.5828856,29.5037198,Burundi
-3.5999143,-40.8086076,Brazil
-3.6033212,115.9304385,Indonesia
-3.6684828,102.6148116,Indonesia
-3.6811479,-41.6776106,Brazil
-3.8017743,-78.7580894,Ecuador
-3.8097579,104.4761713,Indonesia
-3.8654463,104.3653909,Indonesia
-3.8976799,-80.8645798,Peru
-3.9160816,-41.706018,Brazil
-3.9600666,104.478178,Indonesia
-3.968678,114.630437,Indonesia
-3.9737481,104.3792013,Indonesia
-3.9906911,122.2220448,Indonesia
-3.991964,122.310966,Indonesia
-3.9976709,-39.1275439,Brazil
-30.0017603,-52.9088433,Brazil
-30.0224051,-52.3494673,Brazil
-30.0225983,-57.7465247,Argentina
-30.0351047,147.7478202,Australia
-30.038058,151.1015897,Australia
-30.0383669,-55.268995,Brazil
-30.0482974,-68.4892847,Argentina
-30.0519137,-63.6128868,Argentina
-30.0530168,148.8621438,Australia
-30.0581742,-52.0942551,Brazil
-30.0826588,149.7941955,Australia
-30.0935382,115.33782,Australia
-30.0977037,145.9878288,Australia
-30.1339514,-70.4243884,Chile
-30.1880143,-52.0182589,Brazil
-30.1931306,-67.423112,Argentina
-30.2037743,-66.4775875,Argentina
-30.2077454,-51.1918701,Brazil
-30.2090741,-64.4945547,Argentina
-30.2106361,-67.5370086,Argentina
-30.2109998,-64.4934146,Argentina
-30.2254173,115.4004215,Australia
-30.239162,-71.0774162,Chile
-30.2773262,116.6610577,Australia
-30.3289679,-66.3465719,Argentina
-30.3298261,-51.6005757,Brazil
-30.3527183,145.6889042,Australia
-30.3827564,117.045338,Australia
-30.3838468,-58.3455643,Argentina
-30.4018602,-71.2078088,Chile
-30.4060709,-71.1316426,Chile
-30.4750309,-58.6221662,Argentina
-30.5035288,121.3745552,Australia
-30.5115037,27.3736811,South Africa
-30.5301396,-51.9562775,Brazil
-30.5635959,115.8322102,Australia
-30.5669585,-67.5416183,Argentina
-30.5895398,146.8323928,Australia
-30.627667,146.3760672,Australia
-30.6583243,149.5555283,Australia
-30.6621327,21.5175739,South Africa
-30.6769752,-52.638973,Brazil
-30.7029386,25.1966058,South Africa
-30.7142482,150.0273818,Australia
-30.7210491,146.831065,Australia
-30.7401136,-51.8812355,Brazil
-30.7479715,-71.2497398,Chile
-30.7534146,141.8282336,Australia
-30.7697558,23.3692798,South Africa
-30.7763607,138.3426827,Australia
-30.7822603,117.9950055,Australia
-30.8194045,117.9079626,Australia
-30.8256984,24.5074376,South Africa
-30.8943223,-54.0974487,Brazil
-30.9035729,147.7881791,Australia
-30.9135725,144.6568859,Australia
-30.9333856,116.0513721,Australia
-30.9367968,-64.4939893,Argentina
-30.9399055,152.6804316,Australia
-30.9493733,-59.7785752,Argentina
-30.9601256,23.2113594,South Africa
-30.9774716,147.4487362,Australia
-30.9853217,119.0648191,Australia
-30.9873269,-68.6386862,Argentina
-30.9879466,120.9270112,Australia
-31.0035928,145.4257523,Australia
-31.006579,-58.0740751,Argentina
-31.0178627,120.8604991,Australia
-31.0253543,-68.9125204,Argentina
-31.0307841,116.805244,Australia
-31.0398378,-56.8980968,Uruguay
-31.0657607,26.2538615,South Africa
-31.0663671,150.8600789,Australia
-31.0812884,121.615604,Australia
-31.0885086,-61.9030509,Argentina
-31.1232279,-55.4098967,Uruguay
-31.1437702,19.242874,South Africa
-31.1725622,24.3143898,South Africa
-31.185032,144.6289127,Australia
-31.1856911,136.2071992,Australia
-31.1907236,-61.8329493,Argentina
-31.2280413,119.3403062,Australia
-31.2449018,116.0752562,Australia
-31.2515618,-64.2986374,Argentina
-31.2753123,150.4821033,Australia
-31.2795758,147.6462856,Australia
-31.2962187,116.0334268,Australia
-31.2995442,24.9029066,South Africa
-31.3069011,118.161078,Australia
-31.3146174,118.1356784,Australia
-31.3251379,149.4379987,Australia
-31.3339326,116.9868856,Australia
-31.3358552,152.0155138,Australia
-31.3645014,-57.5359129,Uruguay
-31.3781467,118.5734587,Australia
-31.3895951,145.8764334,Australia
-31.4301957,151.0948039,Australia
-31.436283,-60.3555831,Argentina
-31.4380818,20.2782069,South Africa
-31.4401335,-68.3056322,Argentina
-31.4421916,-62.0671196,Argentina
-31.4633058,-64.5132198,Argentina
-31.4750322,22.3557052,South Africa
-31.4776488,152.906272,Australia
-31.4926282,-56.6391361,Uruguay
-31.4998064,143.3243237,Australia
-31.5092788,23.6241406,South Africa
-31.5121537,24.0086491,South Africa
-31.5138536,145.6883748,Australia
-31.5268227,146.1210386,Australia
-31.5751266,130.3874139,Australia
-31.6078498,-67.652725,Argentina
-31.6105648,119.0942609,Australia
-31.6295253,150.7289522,Australia
-31.6348427,116.8775006,Australia
-31.6377844,129.387833,Australia
-31.6474299,150.7250191,Australia
-31.6524226,25.806171,South Africa
-31.6791577,138.5820898,Australia
-31.6980935,-64.3051888,Argentina
-31.6997258,-52.9550008,Brazil
-31.7172355,143.9137473,Australia
-31.7339092,-68.1241224,Argentina
-31.7586528,148.2661547,Australia
-31.7940395,-54.156616,Brazil
-31.8045996,128.3947808,Australia
-31.8048836,118.7603393,Australia
-31.8083251,24.8802909,South Africa
-31.8397906,128.0636948,Australia
-31.8406269,128.1307232,Australia
-31.8515008,-68.2077358,Argentina
-31.871615,127.8861339,Australia
-31.8758027,137.3487427,Australia
-31.8877631,-56.8897607,Uruguay
-31.8891125,-57.2474354,Uruguay
-31.8937952,126.9225293,Australia
-31.8984345,132.2956002,Australia
-31.8995496,127.6052074,Australia
-31.9146886,127.4392514,Australia
-31.9210939,-57.2668902,Uruguay
-31.927365,26.1205569,South Africa
-31.9343137,143.5785478,Australia
-31.9423934,141.4822182,Australia
-31.9456183,117.0098875,Australia
-31.946188,28.4710392,South Africa
-31.9532184,148.6189719,Australia
-31.9545131,23.0284435,South Africa
-31.9636666,24.5881413,South Africa
-31.9802573,-58.3874205,Argentina
-31.9850832,132.9156292,Australia
-31.9860694,133.4572647,Australia
-31.9929212,116.0382191,Australia
-32.0241188,-69.3525716,Argentina
-32.065283,26.3180253,South Africa
-32.0795961,-53.5784865,Brazil
-32.0804722,122.1079964,Australia
-32.11521,148.571462,Australia
-32.1484264,133.6902205,Australia
-32.1987286,-64.2339233,Argentina
-32.2478376,148.7354743,Australia
-32.2494792,118.1947423,Australia
-32.2598194,115.8739899,Australia
-32.2724866,151.8620714,Australia
-32.2800349,134.2198165,Australia
-32.3004239,-60.9752861,Argentina
-32.3058855,-60.4265528,Argentina
-32.3159686,-54.3473431,Uruguay
-32.3247918,-59.0173271,Argentina
-32.3478163,115.9941743,Australia
-32.363739,-66.6860905,Argentina
-32.3711176,-65.693631,Argentina
-32.3844992,152.4970264,Australia
-32.3893303,22.6548117,South Africa
-32.3900269,150.4106452,Australia
-32.3904933,18.884023,South Africa
-32.3921556,137.9831867,Australia
-32.3971977,149.7016275,Australia
-32.3974799,-56.1276537,Uruguay
-32.4003491,152.2159123,Australia
-32.4095826,117.8124665,Australia
-32.4124907,117.7527613,Australia
-32.4128625,149.3734345,Australia
-32.4164414,150.1144267,Australia
-32.4206396,-60.9290267,Argentina
-32.4616522,-54.4337963,Uruguay
-32.48473,116.388628,Australia
-32.4865703,149.5095059,Australia
-32.4909814,116.6166594,Australia
-32.5167039,121.616659,Australia
-32.5424388,138.5595281,Australia
-32.5562578,116.4215854,Australia
-32.5787291,149.573658,Australia
-32.5879017,115.6429267,Australia
-32.6278831,-62.2865671,Argentina
-32.6379476,151.8697502,Australia
-32.6475186,25.9388696,South Africa
-32.6642427,152.1575191,Australia
-32.6716091,-58.3253334,Argentina
-32.6991048,-63.705319,Argentina
-32.6999113,119.2737686,Australia
-32.7060099,138.2875868,Australia
-32.7127928,147.5164823,Australia
-32.7366828,138.6029824,Australia
-32.7453913,-65.2785144,Argentina
-32.755235,147.2943289,Australia
-32.7577424,118.6823402,Australia
-32.7578452,118.6937265,Australia
-32.7714634,21.976634,South Africa
-32.7748153,118.3075102,Australia
-32.7783773,146.9941375,Australia
-32.7878469,-61.6120345,Argentina
-32.7973005,148.5480895,Australia
-32.8053443,151.6527585,Australia
-32.8096831,-57.0902154,Uruguay
-32.8123513,-57.1104481,Uruguay
-32.8155523,-63.8815332,Argentina
